column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role,parent_role,full_data_definition,training_label_count,n_total_filtered,parent_budget
8g,compound,1425370602,100,97,549eb8499df5181b3558,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,556baeed852270e9c0fc,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,56b391fdec7a2a622e52,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,56f1cecfc0c6c3d224be,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5729cc87eb48a75655ad,CC(C)=CCBr,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,57af4b867d9cd419ebb9,CC(=O)c1ccccc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,57e291b74a249c9dd3ff,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5965305884ee5fba94d8,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5a9449a7562d442b8669,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5ac5df671efee45d3ddf,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5c32bb6f3bbf72dcb37e,Cc1ccc(C(C)C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5ca73775e77c8e07812b,O=C(Cc1ccccc1F)C1CC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5cbed870fef2de105046,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5ce75d3f6df6d318cb8a,CC(C)COC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5d04f6757b59f5c356bb,COc1ccc(C=O)cc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5dc7d31c57624ac47575,COc1ccc(C)cc1OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5eb80e21463443b22d14,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,60a000cb56517513c4d2,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,60f64adee75a0999c5d5,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,614e6d0929b0845d454b,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,62763fd48ebc7554402f,COc1ccc(C)cc1OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6278b7d64a22dbe3844e,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,62ca5eadee5ef28e9aeb,COc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6322e8f867a741eed74c,CC(C)(CCl)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,640353c89b3ce64ee98b,COC(=O)C(C)(C)Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,651bb6b60c62819a4323,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,65bfb38b53dd53bc4f4c,O=Cc1cc(Br)ccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6624c43f78e6697c8ac9,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6644e934f59d8b816b9f,ClCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,66c1ee6eed3d1587de50,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,677c30b5727454c7a81e,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,67cc8304e3e618d7416a,CCOC(=O)C(C)Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,68feec66f657364ebeaa,COC(=O)c1ccccc1N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6936556d392803de12ed,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6950f8ebe95298defec5,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,69bed1df8dc3cf82927c,COc1cc(F)cc(Br)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,69f6dbdc304c0475f868,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6b8023df74ccc51e5c76,C=CC(=O)OCCOc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6c1f19a34a40cbf98728,CC(C)(O)CCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6c8de7fb3dbd4f5adabf,O=Cc1ccc2c(c1)CCO2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6cb8bbf843e6064ce249,O=Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6cd5860914563da59932,O=Cc1ccc2c(c1)CCO2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6cec450baf7517436df6,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6d6c0510303dec89b2fe,COc1ccc(C=O)cc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6da48b9dd6e1ed7e26fd,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6dcfe9b1e0958f22523b,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6de4f7fd8ac19d183348,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6ee3c70647b37dcd5417,ClCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7062ca665af0f9bba6c9,ClCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,70e13ddfe9e6cc9b0f56,N#Cc1ccccc1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,711f210d4869259d0651,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,71577790a52cb379d81f,CCC(=O)c1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7396668aaa8d372aa464,CC(=O)c1ccc2c(c1)OCO2,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,74097878150c8a5a8d79,COCCOC(=O)CC(C)=O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,74706f7e5d10b9245796,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,759d5133ee82740013bf,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,75b105d94d176eec90ba,ClCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,760d0bf0ec31747d3969,CC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,768064b2e2a953d147d0,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,76b9db19f45b8222d962,CCOC(=O)C(C)Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,76e188b0e48b99f36582,O=C(CCCCl)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,77577e6f6f0aa6789972,CCOC(=O)C(C)Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,77b0577e6b0adb649e63,COC(=O)C(C)(C)Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,77c599d272254892b6ec,CC1CCC(=O)c2ccccc21,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,77fe8c752e01feedccfa,CC(=O)c1ccc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,784ca4af1517dac8cd11,CC(=O)c1ccc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,786c4179676f46638e4a,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,78b04c44dfa852f4e621,CC(=O)c1ccc2c(c1)OCO2,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,78d4810a82f060b5cf49,OCc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,793d8259fd7820530cfe,Cc1ccccc1C=O,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,79723584590c0a689474,COc1cc(Br)cc(OC)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7ab9c351196ad891e172,ClCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7b0fa77cbbcbd8e7c87a,CC(=O)c1c(C)cc(C)cc1C,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7b1589ae321d27608509,COC(=O)CS,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7c4153fe9561da818ae1,CC(=O)CCCCl,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7ca22b2f4d23a7afb10e,C=CC(=O)OCCCCCCCCCCCC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7d3c6ef279245ca08a2f,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7d6bcd84e5a6861fc8fc,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7dea14d96460814919d3,COc1ccc(C)cc1OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7dec4c1259ce3660b729,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7e19b816ecd8282ce2a1,O=Cc1cc(Br)ccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,7f6d1cdee16de4a37a21,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8063e3de9de70b75def1,C=CC(=O)OC1CCCCC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8067767b73f132489d46,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,80b4e33a8434ac29ed52,CSc1ccc(C=O)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,823c667f35cddfcbc346,CC(=O)c1c(C)cc(C)cc1C,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,82843c7e3b9005c1abb0,ClCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,82b6a0a8f122317d79d4,CC(O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,82ffe9abc3d02f4b970f,CC(O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,832899abb44b8d2246cd,CC(C)=CCBr,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,83a16763654b3b743265,COc1ccc(C)cc1OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,849796401ee485c617a5,CCOC(=O)C(C)Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,84caf30ea66b29e2ea91,C=CC(=O)OCC(CC)CCCC,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,850a69ce73ac04035aa3,CC(=O)CCCCl,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,851993fe56d61c8bf074,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8671b386166171ebd7f7,N#Cc1ccccc1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,867407c66038f21466a8,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,86f385aa0925171d22cc,CCOC(=O)CC(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8753ab545dd1cf036a3a,CC(C)(O)CCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,88581d99a415bf271788,CC(C)(O)CCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,88771c5c64ed839a4436,C=CC(=O)OCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,88f58ab7b7cf02f8f134,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,893e4c91da1b0b2f7d3e,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8a84cca322477165b719,OCCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8a9485661ac2c4576006,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8abf9c0719e2d67a22f9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8afc083342d1c2e7f78a,O=C1CCCc2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8b67a1246fe892b6581d,CC(C)CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8bac25cfab022a9fb887,C=CC(=O)OCC(CC)CCCC,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8cc7c76a92a4474d7c6a,ClCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8cd132f293d2823adc8d,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,8ea9d90b217f4096f42f,Cc1ccc(C(C)C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,9069807baff6cbfbde75,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,90777be8090491479de1,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,9201cead3641f52a1f20,O=Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,924106530353757625ba,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,926a7862066269f98d62,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,92d69b1849c34b7f1a80,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,92e4f80b3943134ebe86,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,934f00061cc32bab10e8,C=CC(=O)OCCOc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,937105af8867732c56ec,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,944f0a85ec8978a60444,O=C1CCCc2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,94bc1858c275dcb3d476,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,95f10fffb85ea1b1f47a,CSc1ccc(C=O)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,95f7b6c8f44b25feade0,C/C(=N\O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,964a62fb7d677de0f711,CC(C)CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,96ccc1b8240fc2e9c1f3,COC(=O)c1ccccc1N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,96dc3dc2ebd074200228,CC(C)(CCl)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,97feb43dae8371e80d3b,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,982585c1a4e89f10713f,O=CCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,982611df66af1cf7c2f5,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,984bc17b1da105c753eb,COc1cc(Br)cc(OC)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,98a1ca00445d60f415d4,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,99398d649f02f80651f1,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,9991421da8e18008fc91,COc1ccc(CCO)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
